PID,id,Block,Type,Trial,Cue Time,Action,Action Time,Reward,Reward Time,RT,Spin Speed,Craving Rating,Mood Rating,pid_db,Q_left,Q_right,PE
61281debe85082cc937dd9ae,116,2,money,51,1647963746.673,0,1647963746.704,1,1647963751.225,0.0309998989105224,slow,12.0,42.0,1,0.7486939503207026,0.8449086090032765,0.48262587546555746
61281debe85082cc937dd9ae,117,2,money,52,1647963757.986,0,1647963758.256,1,1647963762.755,0.2699999809265136,slow,-1.0,-1.0,1,0.8691435046981427,0.8449086090032765,0.25130604967929737
61281debe85082cc937dd9ae,118,2,money,53,1647963763.803,0,1647963763.868,1,1647963766.901,0.0650000572204589,fast,-1.0,-1.0,1,0.931862275561862,0.8449086090032765,0.13085649530185728
61281debe85082cc937dd9ae,119,2,money,54,1647963767.95,0,1647963768.602,1,1647963773.133,0.6519999504089355,slow,15.0,48.0,1,0.9645202977437396,0.8449086090032765,0.06813772443813804
61281debe85082cc937dd9ae,120,2,money,55,1647963779.778,0,1647963780.383,1,1647963783.417,0.6049997806549072,fast,7.0,-1.0,1,0.9815255164070564,0.8449086090032765,0.035479702256260404
61281debe85082cc937dd9ae,121,2,money,56,1647963787.645,0,1647963788.298,1,1647963792.814,0.6530001163482666,slow,-1.0,-1.0,1,0.9903802308835409,0.8449086090032765,0.01847448359294357
61281debe85082cc937dd9ae,122,2,money,57,1647963793.891,0,1647963794.164,1,1647963798.712,0.2730000019073486,slow,-1.0,-1.0,1,0.9949909312816014,0.8449086090032765,0.00961976911645912
61281debe85082cc937dd9ae,123,2,money,58,1647963799.755,0,1647963799.923,1,1647963802.938,0.1679999828338623,fast,-1.0,-1.0,1,0.9973917493110401,0.8449086090032765,0.005009068718398568
61281debe85082cc937dd9ae,124,2,money,59,1647963803.991,0,1647963804.127,0,1647963807.12,0.1360001564025879,fast,-1.0,-1.0,1,0.5193475800697493,0.8449086090032765,-0.9973917493110401
61281debe85082cc937dd9ae,125,2,money,60,1647963808.156,0,1647963808.71,1,1647963813.254,0.5540001392364502,slow,9.0,47.0,1,0.7497215398885377,0.8449086090032765,0.48065241993025065
58595b56a3149800011e156e,131,1,money,1,1647965008.43,1,1647965008.995,0,1647965012.013,0.5649998188018799,fast,-1.0,-1.0,2,0.5,0.1817792988300022,-0.5
58595b56a3149800011e156e,132,1,money,2,1647965013.046,0,1647965013.346,1,1647965016.38,0.2999999523162842,fast,31.0,-1.0,2,0.8182207011699978,0.1817792988300022,0.5
58595b56a3149800011e156e,133,1,money,3,1647965020.547,0,1647965021.214,1,1647965025.733,0.6670000553131104,slow,-1.0,-1.0,2,0.9339125730337455,0.1817792988300022,0.1817792988300022
58595b56a3149800011e156e,134,1,money,4,1647965026.782,0,1647965026.966,0,1647965031.482,0.184000015258789,slow,-1.0,-1.0,2,0.33953194538919496,0.1817792988300022,-0.9339125730337455
58595b56a3149800011e156e,135,1,money,5,1647965032.516,0,1647965033.315,1,1647965036.35,0.7990000247955322,fast,29.0,25.0,2,0.7598811602664646,0.1817792988300022,0.660468054610805
58595b56a3149800011e156e,136,1,money,6,1647965041.301,1,1647965041.717,0,1647965046.235,0.4159998893737793,slow,-1.0,-1.0,2,0.7598811602664646,0.06608742696625448,-0.1817792988300022
58595b56a3149800011e156e,137,1,money,7,1647965047.284,0,1647965047.734,1,1647965050.752,0.4500000476837158,fast,-1.0,-1.0,2,0.9127027313547285,0.06608742696625448,0.24011883973353543
